employee_id,department,designation,employment_type,location,age,tenure_months,months_since_last_hike,current_salary,last_hike_percentage,total_leaves_taken,leave_trend_flag,productivity_score,productivity_trend_flag,bench_days_last_6mo,manager_change_count,number_of_client_switches,Attrition
2554,Engineering,Associate,Full-time,Hybrid,42,26,18,130017,8.8,8,1,63.7,0,17,0,1,1
2555,Sales,Associate,Full-time,Hybrid,43,57,35,42777,3.0,2,1,79.9,0,59,1,0,1
2556,Engineering,Senior Associate,Full-time,Hybrid,31,69,5,119856,3.7,11,1,58.3,1,21,0,1,0
2557,Operations,Associate,Contract,Remote,31,2,14,38308,4.6,10,0,56.0,0,9,1,0,0
2558,Marketing,Team Lead,Full-time,Remote,50,115,35,73441,8.2,13,0,88.8,0,48,0,2,0
2559,Engineering,Team Lead,Contract,Remote,37,56,32,143682,22.3,24,0,98.8,1,28,1,2,0
2560,Finance,Senior Associate,Full-time,Hybrid,22,84,23,110865,9.2,18,1,86.4,1,22,0,1,1
2561,Marketing,Associate,Full-time,Remote,38,62,26,43882,18.1,9,1,71.4,1,3,0,0,1
2562,Engineering,Team Lead,Full-time,Hybrid,51,34,10,144883,2.1,18,1,66.6,1,58,0,0,1
2563,Marketing,Associate,Full-time,Onsite,47,98,22,34714,14.8,4,0,72.4,0,18,0,2,0
2564,Marketing,Associate,Full-time,Hybrid,40,118,32,121586,12.0,21,0,67.8,1,25,0,0,0
2565,Marketing,Associate,Full-time,Remote,42,56,28,73432,24.4,8,0,70.2,1,6,1,1,1
2566,Operations,Senior Associate,Full-time,Onsite,38,55,30,111289,21.2,0,0,52.2,0,12,2,1,1
2567,Finance,Associate,Full-time,Hybrid,42,20,0,125515,11.4,14,0,94.2,0,2,0,0,0
2568,HR,Team Lead,Full-time,Onsite,40,50,33,140625,19.4,23,0,85.3,0,39,1,0,1
2569,HR,Associate,Contract,Onsite,28,25,17,110166,4.8,29,1,80.9,0,10,1,0,0
2570,Engineering,Team Lead,Full-time,Onsite,38,84,17,47658,14.1,29,0,97.0,0,15,0,2,0
2571,Marketing,Associate,Contract,Hybrid,22,25,5,99245,1.9,3,1,57.1,0,19,1,2,0
2572,Engineering,Team Lead,Full-time,Remote,27,53,0,128642,8.7,25,1,44.9,0,50,1,1,0
2573,Operations,Team Lead,Full-time,Hybrid,47,14,29,135065,5.6,6,0,89.6,0,22,1,0,1
2574,Operations,Associate,Full-time,Remote,23,60,3,148199,18.0,5,0,99.9,0,22,1,0,0
2575,Sales,Associate,Full-time,Hybrid,53,111,31,132579,12.3,14,0,74.7,1,31,1,2,1
2576,Operations,Team Lead,Full-time,Hybrid,26,108,9,107027,18.8,5,0,43.5,0,40,0,0,0
2577,Sales,Manager,Full-time,Hybrid,52,43,4,80808,12.9,6,0,86.8,0,41,0,0,0
2578,Finance,Senior Associate,Full-time,Remote,33,107,8,69530,2.2,19,0,44.4,0,54,1,0,0
2579,Engineering,Manager,Full-time,Hybrid,56,62,4,38834,18.4,21,1,72.4,0,37,0,0,0
2580,Finance,Manager,Full-time,Onsite,51,103,10,44358,20.8,2,0,56.7,0,2,0,0,0
2581,Operations,Associate,Full-time,Hybrid,27,76,34,39872,22.6,20,0,94.9,0,51,0,0,1
2582,Finance,Senior Associate,Full-time,Onsite,36,112,26,88694,14.3,28,1,67.1,1,7,0,1,0
2583,Finance,Manager,Full-time,Remote,36,69,3,117193,18.8,28,0,93.9,0,37,0,0,0
2584,Finance,Associate,Full-time,Remote,37,63,9,80321,18.8,29,0,57.9,0,56,1,0,0
2585,Operations,Manager,Full-time,Hybrid,41,2,32,120363,3.9,12,1,63.2,0,39,0,0,0
2586,Marketing,Manager,Full-time,Hybrid,34,54,7,103709,4.1,1,0,96.8,0,13,2,0,0
2587,Finance,Associate,Full-time,Hybrid,52,16,23,46685,1.8,2,0,52.1,1,7,0,0,0
2588,Sales,Associate,Full-time,Onsite,55,55,32,41333,8.0,12,1,74.7,0,10,0,0,1
2589,Operations,Associate,Full-time,Remote,50,94,18,146254,11.8,8,0,63.3,1,41,0,0,0
2590,Finance,Senior Associate,Contract,Onsite,24,111,1,41356,24.9,21,0,86.5,0,57,0,1,0
2591,Marketing,Manager,Full-time,Onsite,30,43,10,70584,10.8,18,0,47.8,1,54,0,0,1
2592,Operations,Associate,Full-time,Hybrid,32,61,34,140453,18.2,17,0,66.2,1,41,1,0,1
2593,HR,Team Lead,Full-time,Hybrid,32,38,16,81362,17.3,4,1,81.9,1,42,0,2,1
2594,Marketing,Manager,Full-time,Onsite,46,45,2,41344,5.1,9,1,64.4,1,32,0,0,1
2595,Sales,Team Lead,Full-time,Onsite,43,51,21,144491,1.5,13,0,43.5,0,14,0,0,0
2596,Finance,Senior Associate,Full-time,Hybrid,30,42,34,74619,13.7,20,1,82.3,1,36,0,0,0
2597,HR,Associate,Full-time,Hybrid,41,24,20,135534,17.5,16,1,70.2,0,13,0,0,0
2598,HR,Team Lead,Full-time,Onsite,42,115,24,137107,25.0,2,0,40.7,1,54,0,0,0
2599,Operations,Senior Associate,Full-time,Hybrid,31,30,1,111331,9.0,6,0,76.8,0,25,0,0,0
2600,HR,Associate,Full-time,Hybrid,43,37,0,125279,22.4,8,0,95.2,1,56,1,0,1
2601,Sales,Team Lead,Contract,Onsite,50,53,6,31943,9.5,4,0,46.7,1,59,1,1,1
2602,Sales,Team Lead,Full-time,Onsite,30,63,19,120185,17.2,3,0,75.4,0,51,1,0,0
2603,Engineering,Senior Associate,Full-time,Remote,26,103,5,90217,15.0,2,0,83.7,1,7,1,1,0
2604,Sales,Associate,Full-time,Onsite,32,11,35,142319,1.3,25,0,44.2,1,48,0,0,0
2605,Marketing,Associate,Full-time,Hybrid,22,78,20,51021,2.0,12,1,41.4,0,3,0,1,0
2606,HR,Team Lead,Full-time,Onsite,22,23,34,38348,0.5,8,1,67.9,0,35,0,1,0
2607,Sales,Team Lead,Full-time,Onsite,26,117,35,107286,9.3,29,0,87.5,0,17,0,0,0
2608,Operations,Team Lead,Full-time,Onsite,43,80,7,100921,18.6,22,1,49.6,0,26,1,1,0
2609,Engineering,Associate,Full-time,Remote,47,50,3,46639,4.3,27,0,90.2,0,58,0,0,0
2610,HR,Senior Associate,Full-time,Remote,27,85,15,115030,15.1,6,0,79.4,0,18,0,1,0
2611,Engineering,Senior Associate,Full-time,Hybrid,53,55,2,94566,7.2,29,0,59.9,0,2,0,0,0
2612,HR,Associate,Full-time,Remote,32,55,6,72011,19.9,28,1,70.9,0,8,1,1,0
2613,Operations,Manager,Full-time,Onsite,31,4,1,144577,20.0,7,1,97.9,0,38,1,2,0
2614,Engineering,Senior Associate,Full-time,Remote,55,97,0,133336,19.4,9,1,53.0,1,1,1,0,0
2615,Finance,Team Lead,Full-time,Onsite,52,54,0,134565,13.1,0,1,70.0,0,8,1,1,0
2616,Marketing,Manager,Full-time,Remote,33,61,6,147105,7.1,26,0,77.5,1,55,1,1,0
2617,Marketing,Manager,Contract,Remote,37,111,23,48640,20.2,19,1,48.3,0,5,0,0,0
2618,HR,Senior Associate,Full-time,Remote,24,78,4,65402,4.7,28,0,42.6,0,37,0,0,0
2619,Finance,Manager,Contract,Onsite,23,83,20,95088,7.2,28,0,40.8,0,27,0,1,0
2620,Engineering,Manager,Full-time,Remote,26,5,27,90240,4.6,20,0,59.5,1,47,0,2,0
2621,Finance,Senior Associate,Full-time,Onsite,32,100,17,31891,16.9,20,0,44.4,1,33,0,0,0
2622,Finance,Senior Associate,Full-time,Onsite,46,95,23,58259,17.2,0,0,88.2,1,28,0,0,0
2623,Engineering,Manager,Contract,Hybrid,56,109,31,93021,16.3,18,0,99.8,0,47,2,1,0
2624,Operations,Team Lead,Full-time,Remote,56,18,32,58987,10.4,1,0,43.7,1,2,0,0,1
2625,Finance,Associate,Full-time,Hybrid,43,44,9,82616,2.5,11,0,66.0,0,53,0,0,0
2626,Finance,Manager,Full-time,Hybrid,43,31,8,40683,22.8,22,0,41.5,1,15,2,0,1
2627,Operations,Manager,Full-time,Onsite,32,119,32,91083,12.7,12,0,48.0,0,43,3,0,0
2628,Finance,Team Lead,Full-time,Remote,53,94,32,39967,10.2,13,0,59.4,0,34,2,0,0
2629,Finance,Manager,Contract,Onsite,56,21,6,107664,14.7,4,1,63.6,0,10,0,0,1
2630,Finance,Manager,Contract,Onsite,52,47,3,70194,4.8,2,1,96.4,1,42,0,0,1
2631,Marketing,Associate,Full-time,Remote,29,30,27,130274,3.3,26,0,63.8,0,22,1,0,0
2632,Sales,Associate,Contract,Onsite,41,55,22,123831,10.1,23,1,69.8,0,29,0,0,0
2633,Operations,Associate,Full-time,Remote,55,105,31,115873,5.7,16,0,54.7,0,47,1,0,0
2634,Finance,Senior Associate,Full-time,Remote,25,68,15,92661,6.1,0,0,40.0,1,4,1,0,1
2635,Marketing,Senior Associate,Full-time,Onsite,39,69,9,117738,22.3,13,0,94.0,0,51,1,0,1
2636,Operations,Associate,Full-time,Onsite,25,41,13,102307,13.3,5,0,44.9,1,7,1,0,1
2637,HR,Associate,Contract,Hybrid,41,45,35,73452,12.1,16,0,97.9,1,42,0,0,1
2638,HR,Senior Associate,Full-time,Onsite,30,74,33,42857,17.2,3,0,47.9,1,42,0,0,1
2639,Finance,Team Lead,Full-time,Remote,37,91,23,61301,23.8,5,0,76.3,1,49,0,0,0
2640,Marketing,Manager,Full-time,Hybrid,47,80,17,85900,2.8,0,0,100.0,1,50,1,0,0
2641,Marketing,Manager,Full-time,Remote,46,30,15,61460,20.8,28,1,48.3,0,9,1,0,1
2642,Operations,Associate,Full-time,Hybrid,25,77,24,116923,14.6,8,0,65.4,0,27,0,0,0
2643,Operations,Team Lead,Contract,Onsite,40,100,7,79800,3.7,3,1,86.8,0,35,0,0,0
2644,Marketing,Senior Associate,Full-time,Onsite,35,85,23,39832,7.4,8,0,41.9,0,59,0,0,1
2645,Operations,Associate,Full-time,Onsite,42,45,19,77408,12.1,8,1,81.4,0,9,2,0,0
2646,Marketing,Team Lead,Full-time,Remote,36,117,29,42626,17.3,28,0,44.8,1,13,1,1,0
2647,Sales,Team Lead,Full-time,Hybrid,24,104,19,87872,6.1,21,1,54.2,0,37,0,0,0
2648,Marketing,Team Lead,Full-time,Remote,37,45,17,114021,13.4,12,1,49.6,1,36,0,0,0
2649,HR,Senior Associate,Full-time,Hybrid,35,79,3,108959,17.1,22,0,94.4,0,46,0,0,0
2650,Operations,Senior Associate,Full-time,Onsite,30,84,35,126939,11.2,28,0,50.8,0,4,1,0,0
2651,Marketing,Manager,Full-time,Remote,28,84,5,126159,21.6,16,0,42.4,0,54,0,0,0
2652,Marketing,Manager,Full-time,Onsite,35,45,2,46802,21.7,20,1,75.3,0,55,0,0,1
2653,Operations,Team Lead,Full-time,Remote,27,55,17,46333,11.8,2,0,60.8,1,5,0,1,0
2654,Sales,Team Lead,Full-time,Onsite,42,59,17,65120,24.3,25,0,64.3,0,29,0,4,0
2655,Sales,Senior Associate,Full-time,Remote,36,5,22,123621,1.9,25,0,47.1,0,18,0,0,0
2656,Operations,Manager,Full-time,Remote,29,118,34,52159,0.1,28,0,84.9,1,51,1,0,1
2657,Engineering,Team Lead,Contract,Hybrid,55,118,5,54660,9.5,5,0,76.1,0,48,0,0,0
2658,Operations,Manager,Full-time,Onsite,22,32,25,86843,15.0,19,1,61.9,0,13,0,0,0
2659,Operations,Manager,Full-time,Hybrid,53,6,20,64519,15.7,14,0,50.3,0,10,0,1,0
2660,Sales,Team Lead,Full-time,Hybrid,26,94,23,124333,11.9,28,1,75.6,0,45,1,0,0
2661,Sales,Senior Associate,Full-time,Onsite,51,26,14,114577,3.1,13,0,86.7,0,4,0,1,0
2662,Operations,Team Lead,Full-time,Remote,43,37,26,74935,4.3,12,0,58.7,1,44,0,0,0
2663,Operations,Team Lead,Contract,Hybrid,41,13,31,52507,21.3,8,0,41.6,0,30,2,0,0
2664,Operations,Manager,Full-time,Onsite,37,93,11,101060,21.7,22,1,52.9,0,43,0,1,1
2665,Sales,Team Lead,Full-time,Remote,28,69,4,114271,16.8,14,0,80.9,0,57,0,1,0
2666,Operations,Senior Associate,Full-time,Hybrid,28,25,6,87223,16.6,13,0,99.3,0,31,1,1,0
2667,Operations,Team Lead,Full-time,Hybrid,23,13,21,57675,14.9,3,0,40.8,1,23,0,2,1
2668,Finance,Senior Associate,Full-time,Hybrid,35,88,26,143487,5.1,28,0,58.4,0,50,0,0,1
2669,Engineering,Senior Associate,Contract,Remote,52,95,14,47673,10.7,10,1,43.7,1,9,0,0,0
2670,HR,Manager,Full-time,Hybrid,35,20,34,139619,17.4,21,0,59.0,0,12,0,0,0
2671,Engineering,Associate,Full-time,Remote,26,119,25,65470,13.4,1,0,64.4,1,46,0,1,0
2672,Finance,Associate,Full-time,Hybrid,32,72,22,71603,0.5,29,0,95.3,0,51,0,2,0
2673,HR,Manager,Full-time,Onsite,26,60,12,114825,23.8,15,0,44.8,0,12,0,0,0
2674,Operations,Team Lead,Full-time,Hybrid,50,73,25,61230,21.1,18,0,86.6,0,35,0,0,0
2675,Finance,Manager,Full-time,Onsite,32,21,2,44542,6.5,15,0,63.7,0,21,0,0,0
2676,Operations,Senior Associate,Full-time,Onsite,26,115,28,140563,15.4,26,0,88.7,0,8,0,0,0
2677,Sales,Associate,Full-time,Onsite,53,61,1,91407,23.1,6,0,70.8,0,57,1,0,0
2678,Marketing,Manager,Full-time,Remote,57,84,27,83821,2.4,10,0,42.4,1,18,0,1,1
2679,Finance,Team Lead,Full-time,Onsite,36,79,22,65690,12.6,11,0,96.8,0,51,1,0,0
2680,Sales,Manager,Full-time,Hybrid,40,26,35,36654,11.4,3,0,45.0,0,53,0,0,0
2681,Finance,Associate,Full-time,Remote,43,54,5,97557,10.3,29,0,75.9,1,53,0,1,0
2682,Finance,Manager,Full-time,Onsite,55,42,10,142259,20.9,15,0,92.7,0,6,0,0,0
2683,Sales,Manager,Full-time,Remote,38,11,33,115544,9.5,27,0,44.8,1,14,0,3,1
2684,HR,Associate,Full-time,Remote,33,37,16,118264,1.6,25,1,73.2,0,16,0,1,0
2685,Engineering,Senior Associate,Full-time,Remote,46,105,2,119698,1.6,15,0,89.5,0,45,1,0,0
2686,Operations,Senior Associate,Full-time,Hybrid,38,11,33,57446,1.1,6,0,99.2,0,13,0,0,0
2687,Finance,Associate,Contract,Onsite,31,27,21,125515,10.2,24,0,83.5,1,40,1,1,1
2688,Operations,Manager,Full-time,Remote,49,94,28,78484,18.0,29,0,56.7,1,47,1,0,0
2689,Marketing,Associate,Full-time,Remote,39,83,28,74078,5.1,12,1,82.0,1,1,1,0,0
2690,Sales,Senior Associate,Full-time,Remote,39,34,4,144824,16.2,4,0,82.3,0,13,0,0,0
2691,Operations,Team Lead,Full-time,Onsite,53,38,9,34225,17.2,29,0,82.0,1,3,0,0,0
2692,Sales,Manager,Full-time,Remote,35,61,9,104745,6.4,0,0,91.3,0,2,1,2,0
2693,Operations,Senior Associate,Full-time,Remote,37,87,8,140196,15.0,4,1,45.2,0,2,0,1,0
2694,Engineering,Manager,Full-time,Hybrid,39,53,20,111259,17.1,21,1,46.5,1,10,0,0,0
2695,Engineering,Associate,Full-time,Onsite,37,65,12,75487,11.7,13,0,78.4,0,4,0,2,0
2696,Engineering,Team Lead,Full-time,Hybrid,38,3,9,98676,8.4,10,1,97.2,0,47,2,0,0
2697,Engineering,Associate,Full-time,Onsite,28,67,10,41721,15.5,1,0,68.0,0,54,1,0,0
2698,Engineering,Team Lead,Full-time,Onsite,33,28,3,32587,24.4,23,0,97.6,1,28,0,1,0
2699,Engineering,Manager,Full-time,Onsite,55,14,30,138878,10.7,28,0,96.3,0,27,0,0,0
2700,Sales,Manager,Full-time,Hybrid,31,52,33,69437,9.8,17,0,94.2,0,22,1,1,0
2701,Finance,Associate,Full-time,Hybrid,26,30,34,48989,11.6,14,0,94.6,1,29,0,2,1
2702,Operations,Team Lead,Full-time,Hybrid,42,58,32,62726,1.9,13,1,93.9,0,22,0,1,1
2703,Engineering,Team Lead,Contract,Hybrid,24,54,7,100540,13.8,24,0,89.2,0,50,0,1,0
2704,Sales,Manager,Full-time,Remote,40,69,31,109837,8.2,29,0,81.7,0,40,0,1,0
2705,Sales,Associate,Full-time,Remote,56,113,32,128215,3.0,12,0,41.5,1,21,1,0,1
2706,Sales,Team Lead,Full-time,Remote,27,15,7,123639,11.7,1,0,47.9,0,42,3,0,1
2707,Finance,Manager,Full-time,Onsite,35,38,13,71168,0.1,18,0,48.1,0,11,0,1,0
2708,Operations,Senior Associate,Full-time,Remote,25,78,33,94669,10.0,7,0,41.4,0,26,1,0,0
2709,Finance,Associate,Full-time,Onsite,39,14,7,103040,2.6,26,0,47.0,0,57,1,0,0
2710,HR,Senior Associate,Full-time,Hybrid,50,57,6,132114,0.6,21,0,95.2,0,58,0,0,0
2711,Sales,Associate,Full-time,Onsite,56,59,12,101616,20.6,16,0,79.8,0,39,0,0,0
2712,HR,Manager,Full-time,Onsite,37,113,20,37408,22.9,14,0,58.7,0,45,0,0,0
2713,Marketing,Team Lead,Contract,Remote,41,8,31,34153,5.2,19,0,87.6,1,48,2,0,1
2714,Engineering,Team Lead,Full-time,Hybrid,45,72,10,41055,13.5,20,0,69.3,1,51,0,0,0
2715,Engineering,Team Lead,Full-time,Hybrid,56,19,13,49760,6.9,13,0,48.5,1,14,1,1,1
2716,Finance,Associate,Full-time,Remote,40,32,10,47752,12.3,26,0,93.1,1,46,1,1,0
2717,Operations,Manager,Full-time,Hybrid,25,95,1,119729,10.9,2,0,60.3,0,22,0,1,0
2718,HR,Senior Associate,Full-time,Hybrid,54,29,33,33800,6.7,16,1,81.9,0,43,1,0,1
2719,Operations,Manager,Full-time,Hybrid,23,41,16,96573,17.5,2,1,57.4,1,40,0,0,0
2720,Finance,Senior Associate,Full-time,Remote,34,75,13,60054,3.2,12,1,70.0,0,43,3,0,1
2721,Engineering,Associate,Full-time,Hybrid,51,45,24,91816,1.3,24,0,89.0,1,18,0,0,0
2722,Operations,Associate,Contract,Onsite,55,13,26,56866,19.2,17,0,49.4,0,43,0,1,1
2723,Operations,Senior Associate,Full-time,Onsite,51,27,7,30992,16.6,0,0,98.6,0,10,0,1,0
2724,Engineering,Senior Associate,Full-time,Hybrid,45,19,16,53696,12.5,6,0,44.2,0,59,1,0,1
2725,HR,Senior Associate,Contract,Remote,54,26,4,90282,11.7,28,0,72.0,0,37,0,0,0
2726,Engineering,Manager,Full-time,Remote,31,53,11,132814,12.4,22,1,95.0,0,39,2,0,1
2727,Operations,Senior Associate,Full-time,Remote,39,51,17,128697,10.9,4,0,96.7,0,42,0,0,0
2728,HR,Associate,Full-time,Hybrid,40,37,25,103541,9.8,1,0,53.9,0,2,1,0,0
2729,HR,Associate,Full-time,Hybrid,28,112,30,82838,12.5,29,0,48.6,0,15,2,0,1
2730,Engineering,Team Lead,Full-time,Onsite,40,9,5,59400,13.2,16,0,83.5,0,31,0,0,0
2731,Operations,Senior Associate,Full-time,Remote,45,92,14,112277,17.3,28,0,42.5,1,37,0,0,1
2732,Finance,Manager,Full-time,Onsite,36,96,25,148692,17.8,20,0,69.1,0,8,0,0,0
2733,Operations,Manager,Full-time,Onsite,44,52,11,47565,9.4,9,0,87.8,0,40,0,2,0
2734,Sales,Manager,Full-time,Remote,25,54,13,69585,10.3,3,1,73.6,0,37,2,0,1
2735,Marketing,Team Lead,Full-time,Hybrid,25,3,0,64833,9.3,8,0,51.3,1,4,1,0,0
2736,Finance,Associate,Full-time,Hybrid,26,115,16,42094,13.4,20,1,69.2,0,0,1,0,0
2737,HR,Manager,Full-time,Onsite,44,96,32,61280,11.3,10,0,95.3,1,34,0,0,0
2738,Finance,Associate,Full-time,Onsite,32,69,28,76647,22.2,25,0,77.0,0,34,0,0,0
2739,HR,Team Lead,Full-time,Onsite,32,8,30,74378,17.4,11,0,83.3,0,11,0,0,0
2740,HR,Senior Associate,Full-time,Onsite,34,14,7,49513,22.5,11,1,60.2,0,35,0,3,0
2741,Finance,Senior Associate,Full-time,Remote,35,3,29,30154,17.7,17,0,51.3,0,20,1,1,0
2742,HR,Senior Associate,Full-time,Onsite,29,24,12,125798,24.3,3,0,55.3,0,47,1,1,0
2743,HR,Manager,Full-time,Onsite,46,13,15,58134,15.9,28,0,72.0,1,42,0,2,1
2744,Sales,Senior Associate,Full-time,Hybrid,39,43,1,138050,24.1,27,0,56.8,0,7,0,0,0
2745,Operations,Manager,Full-time,Hybrid,39,29,17,38678,4.0,8,0,72.5,1,26,1,1,0
2746,Operations,Team Lead,Full-time,Hybrid,31,72,34,36294,1.3,7,1,82.5,1,8,0,1,0
2747,Marketing,Team Lead,Contract,Remote,28,51,18,39574,14.5,18,0,84.1,1,27,1,0,0
2748,Marketing,Manager,Full-time,Remote,35,42,12,65183,24.6,23,0,49.9,0,29,1,0,0
2749,Sales,Associate,Full-time,Hybrid,36,31,3,78747,10.4,12,1,85.0,1,13,0,1,1
2750,Marketing,Senior Associate,Full-time,Hybrid,37,63,18,96606,5.3,1,1,80.4,0,22,0,1,0
2751,Finance,Senior Associate,Contract,Onsite,23,26,24,48638,13.0,18,0,40.7,0,28,2,0,1
2752,Engineering,Senior Associate,Full-time,Onsite,51,18,30,87194,16.2,13,0,43.5,1,25,0,2,0
2753,Engineering,Manager,Full-time,Remote,51,82,35,77553,7.9,4,0,78.8,0,21,0,0,0
2754,Engineering,Team Lead,Full-time,Remote,39,57,3,56082,17.9,26,1,63.0,1,14,0,1,0
2755,Sales,Senior Associate,Full-time,Onsite,52,7,6,46306,24.4,27,1,48.8,0,50,0,0,1
2756,Sales,Team Lead,Full-time,Hybrid,34,112,15,138371,22.4,29,1,42.7,0,8,0,1,0
2757,HR,Senior Associate,Full-time,Onsite,41,102,4,37807,7.3,25,0,49.6,0,25,0,0,0
2758,Engineering,Senior Associate,Contract,Remote,56,48,22,118760,8.2,9,0,97.5,0,16,0,0,0
2759,Finance,Manager,Contract,Remote,44,80,35,81342,9.3,23,0,83.7,0,8,1,0,0
2760,Marketing,Associate,Contract,Onsite,54,119,31,62143,9.9,16,0,71.7,0,2,0,0,0
2761,Finance,Manager,Full-time,Onsite,56,60,23,88414,2.5,19,1,96.5,1,56,1,1,1
2762,Marketing,Senior Associate,Full-time,Onsite,57,33,24,120302,19.0,15,0,77.1,1,15,0,1,0
2763,Engineering,Senior Associate,Full-time,Remote,41,115,27,54715,9.1,16,0,83.5,1,12,1,1,0
2764,Engineering,Associate,Full-time,Hybrid,24,3,18,92054,22.0,0,1,57.0,1,25,0,0,1
2765,Engineering,Team Lead,Full-time,Onsite,29,102,6,102934,23.2,27,0,75.3,0,16,0,1,0
2766,Sales,Team Lead,Full-time,Remote,53,4,16,42202,0.6,20,0,48.6,1,31,1,0,1
2767,Marketing,Senior Associate,Full-time,Remote,50,100,1,57987,24.7,21,1,64.3,0,23,0,0,0
2768,Sales,Team Lead,Full-time,Remote,28,4,15,65740,17.8,14,1,42.0,0,53,1,0,0
2769,Sales,Senior Associate,Full-time,Onsite,23,42,17,146202,13.0,16,1,53.0,1,56,0,0,0
2770,Operations,Associate,Full-time,Onsite,42,9,0,106848,9.7,10,0,44.5,0,35,1,0,0
2771,Finance,Associate,Full-time,Hybrid,27,104,2,115890,13.0,21,0,63.3,1,59,0,0,1
2772,Finance,Senior Associate,Full-time,Remote,49,51,20,83871,8.1,4,0,90.6,0,52,0,2,0
2773,HR,Associate,Full-time,Onsite,57,17,29,43627,15.6,3,0,62.7,0,21,0,1,0
2774,Sales,Manager,Full-time,Remote,53,17,10,129649,2.3,25,0,89.9,0,59,0,0,1
2775,Marketing,Manager,Full-time,Remote,30,97,21,124294,15.5,20,1,79.4,0,8,0,1,0
2776,Operations,Associate,Full-time,Hybrid,32,20,24,81069,6.9,23,0,70.6,1,21,0,0,1
2777,Operations,Senior Associate,Full-time,Onsite,44,14,2,70409,0.4,8,0,54.2,1,40,0,0,0
2778,Finance,Senior Associate,Full-time,Onsite,32,22,29,124022,13.8,26,1,95.3,0,49,0,0,1
2779,Sales,Associate,Full-time,Remote,23,52,23,110635,14.5,15,1,43.3,0,45,0,0,1
2780,HR,Team Lead,Full-time,Remote,24,27,35,141689,10.7,29,0,81.3,0,19,0,1,0
2781,Sales,Manager,Contract,Hybrid,32,43,22,136948,1.8,11,1,77.3,1,2,0,0,0
2782,Engineering,Team Lead,Full-time,Hybrid,56,3,7,91486,22.3,17,1,66.5,0,35,0,0,0
2783,Sales,Senior Associate,Contract,Hybrid,36,88,3,31611,15.3,21,1,54.4,1,32,0,1,0
2784,Engineering,Senior Associate,Full-time,Hybrid,32,94,30,61657,2.9,2,1,65.8,1,17,1,0,1
2785,Engineering,Team Lead,Full-time,Hybrid,52,8,28,48462,12.8,14,1,92.4,1,35,0,1,0
2786,HR,Associate,Contract,Hybrid,49,86,35,106309,12.4,17,0,90.2,0,9,0,0,0
2787,Marketing,Team Lead,Full-time,Remote,49,89,12,146752,1.5,11,0,96.5,1,35,0,1,0
2788,Finance,Team Lead,Full-time,Hybrid,53,10,8,119299,15.2,29,0,58.5,0,20,0,0,0
2789,Sales,Manager,Full-time,Remote,46,113,20,68547,20.2,12,0,63.2,1,24,0,0,0
2790,Engineering,Manager,Full-time,Remote,41,29,2,137754,18.7,0,0,41.1,1,48,0,0,1
2791,Sales,Team Lead,Contract,Onsite,49,40,24,59063,5.1,3,0,96.6,0,39,0,1,0
2792,Marketing,Team Lead,Full-time,Remote,46,118,24,135454,21.6,7,0,59.8,0,50,1,0,0
2793,Finance,Senior Associate,Full-time,Remote,32,65,11,112273,8.6,18,1,64.2,1,8,1,1,1
2794,Marketing,Manager,Full-time,Hybrid,40,116,28,140896,23.7,20,1,94.5,1,47,0,0,0
2795,Finance,Manager,Full-time,Remote,49,21,10,109397,1.8,29,0,71.6,1,26,0,1,0
2796,Operations,Senior Associate,Full-time,Hybrid,22,103,10,82788,12.2,25,0,74.0,0,55,1,1,0
2797,Finance,Associate,Full-time,Hybrid,26,24,25,72523,14.9,20,1,50.6,0,55,0,1,0
2798,HR,Manager,Full-time,Hybrid,31,73,13,60284,6.2,4,1,69.9,1,56,0,0,1
2799,Marketing,Manager,Full-time,Onsite,55,60,15,117964,19.3,10,1,95.1,0,14,1,0,1
2800,Engineering,Associate,Full-time,Hybrid,57,108,9,93996,15.7,24,1,73.5,0,51,0,1,0
2801,Operations,Manager,Full-time,Remote,23,118,30,96247,0.5,23,1,55.3,0,31,1,1,1
2802,HR,Manager,Full-time,Hybrid,39,26,30,43706,15.2,23,0,41.9,0,47,0,0,1
2803,Sales,Associate,Full-time,Hybrid,34,9,35,123614,12.3,28,0,60.2,0,59,0,0,1
2804,Marketing,Associate,Full-time,Hybrid,26,20,9,40924,4.9,28,1,74.4,0,52,1,0,1
2805,Engineering,Team Lead,Full-time,Onsite,41,56,25,141377,24.9,16,0,42.6,0,43,0,0,0
2806,Finance,Senior Associate,Contract,Remote,23,99,19,45921,22.4,16,1,76.6,1,54,1,0,0
2807,Engineering,Senior Associate,Full-time,Onsite,32,36,8,55432,7.3,1,0,71.4,1,49,1,2,1
2808,Sales,Associate,Contract,Remote,51,106,14,148960,13.5,29,1,87.0,0,38,0,1,0
2809,Operations,Associate,Full-time,Onsite,53,36,8,47813,7.9,23,0,41.7,0,15,0,0,0
2810,Operations,Manager,Full-time,Remote,53,118,6,134748,19.4,25,0,86.9,0,27,1,0,0
2811,Marketing,Team Lead,Full-time,Onsite,49,73,25,138988,23.3,0,0,71.3,1,50,0,0,0
2812,Operations,Team Lead,Contract,Hybrid,31,22,23,95250,9.0,3,1,62.2,1,5,0,0,0
2813,Marketing,Associate,Full-time,Onsite,43,1,11,98956,20.1,8,0,97.9,1,5,1,0,0
